DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
474,1,5,0,CCCV Chg,00:00:00,03:54:16,50.0329,39.7554,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-01 16:55:45,1989.0764,0.0,0.0,0.00,Close,0.00,
475,1,5,,CCCV Chg,00:00:30,03:54:46,49.9997,48.2751,0.4167,416662.04,0.4167,416662.04,0.0000,0.00,19.9541,19954077.87,19.9541,19954077.87,0.0000,0.00,2024-07-01 16:56:15,2413.7420,48.9,48905.7,0.00,Close,0.41,
476,1,5,,CCCV Chg,00:01:00,03:55:16,50.0041,48.8796,0.8333,833325.07,0.8333,833325.07,0.0000,0.00,40.1990,40199045.69,40.1990,40199045.69,0.0000,0.00,2024-07-01 16:56:45,2444.1780,689.3,689268.9,0.00,Close,0.82,
477,1,5,,CCCV Chg,00:01:30,03:55:46,50.0076,49.3762,1.2500,1249987.91,1.2500,1249987.91,0.0000,0.00,60.6718,60671761.07,60.6718,60671761.07,0.0000,0.00,2024-07-01 16:57:15,2469.1858,839.0,839031.1,0.00,Close,1.23,
478,1,5,,CCCV Chg,00:02:00,03:56:16,49.9989,49.8060,1.6667,1666650.67,1.6667,1666650.67,0.0000,0.00,81.3361,81336098.13,81.3361,81336098.13,0.0000,0.00,2024-07-01 16:57:45,2490.2442,969.4,969434.1,0.00,Close,1.64,
479,1,5,,CCCV Chg,00:02:30,03:56:46,50.0018,50.1839,2.0833,2083314.67,2.0833,2083314.67,0.0000,0.00,102.1684,102168428.09,102.1684,102168428.09,0.0000,0.00,2024-07-01 16:58:15,2509.2863,1102.6,1102577.4,0.00,Close,2.05,
480,1,5,,CCCV Chg,00:03:00,03:57:16,50.0021,50.5204,2.5000,2499978.31,2.5000,2499978.31,0.0000,0.00,123.1498,123149789.87,123.1498,123149789.87,0.0000,0.00,2024-07-01 16:58:45,2526.1256,1238.2,1238227.8,0.00,Close,2.46,
481,1,5,,CCCV Chg,00:03:30,03:57:46,50.0030,50.8287,2.9166,2916642.84,2.9166,2916642.84,0.0000,0.00,144.2652,144265204.62,144.2652,144265204.62,0.0000,0.00,2024-07-01 16:59:15,2541.5890,1351.5,1351490.5,0.00,Close,2.87,
482,1,5,,CCCV Chg,00:04:00,03:58:16,50.0074,51.1039,3.3333,3333307.02,3.3333,3333307.02,0.0000,0.00,165.5019,165501940.62,165.5019,165501940.62,0.0000,0.00,2024-07-01 16:59:45,2555.5752,1514.0,1514041.3,0.00,Close,3.28,
483,1,5,,CCCV Chg,00:04:30,03:58:46,49.9952,51.3579,3.7500,3749970.84,3.7500,3749970.84,0.0000,0.00,186.8492,186849211.73,186.8492,186849211.73,0.0000,0.00,2024-07-01 17:00:15,2567.6485,1640.4,1640408.7,0.00,Close,3.69,
484,1,5,,CCCV Chg,00:05:00,03:59:16,49.9978,51.5913,4.1666,4166634.31,4.1666,4166634.31,0.0000,0.00,208.2978,208297801.96,208.2978,208297801.96,0.0000,0.00,2024-07-01 17:00:45,2579.4525,1785.2,1785190.5,0.00,Close,4.10,
485,1,5,,CCCV Chg,00:05:30,03:59:46,49.9991,51.8081,4.5833,4583298.49,4.5833,4583298.49,0.0000,0.00,229.8398,229839758.22,229.8398,229839758.22,0.0000,0.00,2024-07-01 17:01:15,2590.3579,1921.9,1921882.7,0.00,Close,4.51,
486,1,5,,CCCV Chg,00:06:00,04:00:16,50.0009,52.0025,5.0000,4999962.67,5.0000,4999962.67,0.0000,0.00,251.4672,251467229.87,251.4672,251467229.87,0.0000,0.00,2024-07-01 17:01:45,2600.1744,2143.3,2143334.2,0.00,Close,4.92,
487,1,5,,CCCV Chg,00:06:30,04:00:46,49.9967,52.1772,5.4166,5416626.49,5.4166,5416626.49,0.0000,0.00,273.1721,273172115.91,273.1721,273172115.91,0.0000,0.00,2024-07-01 17:02:15,2608.6894,2385.0,2385024.7,0.00,Close,5.33,
488,1,5,,CCCV Chg,00:07:00,04:01:16,49.9980,52.3198,5.8333,5833291.73,5.8333,5833291.73,0.0000,0.00,294.9438,294943812.27,294.9438,294943812.27,0.0000,0.00,2024-07-01 17:02:45,2615.8833,2921.9,2921916.2,0.00,Close,5.74,
489,1,5,,CCCV Chg,00:07:30,04:01:46,49.9993,52.4171,6.2500,6249954.84,6.2500,6249954.84,0.0000,0.00,316.7655,316765479.82,316.7655,316765479.82,0.0000,0.00,2024-07-01 17:03:15,2620.8199,4282.3,4282251.9,0.00,Close,6.15,
490,1,5,,CCCV Chg,00:08:00,04:02:16,49.9924,52.4720,6.6666,6666619.02,6.6666,6666619.02,0.0000,0.00,338.6182,338618163.20,338.6182,338618163.20,0.0000,0.00,2024-07-01 17:03:45,2623.2007,7589.5,7589511.4,0.00,Close,6.56,
491,1,5,,CCCV Chg,00:08:30,04:02:46,50.0031,52.4992,7.0833,7083281.78,7.0833,7083281.78,0.0000,0.00,360.4875,360487458.13,360.4875,360487458.13,0.0000,0.00,2024-07-01 17:04:15,2625.1238,15318.5,15318483.7,0.00,Close,6.97,
492,1,5,,CCCV Chg,00:09:00,04:03:16,50.0039,52.5134,7.4999,7499945.24,7.4999,7499945.24,0.0000,0.00,382.3652,382365240.89,382.3652,382365240.89,0.0000,0.00,2024-07-01 17:04:45,2625.8743,29342.5,29342497.7,0.00,Close,7.38,
493,1,5,,CCCV Chg,00:09:30,04:03:46,50.0019,52.5307,7.9166,7916607.29,7.9166,7916607.29,0.0000,0.00,404.2494,404249395.20,404.2494,404249395.20,0.0000,0.00,2024-07-01 17:05:15,2626.6348,24084.5,24084511.2,0.00,Close,7.79,
494,1,5,,CCCV Chg,00:10:00,04:04:16,49.9972,52.5461,8.3333,8333270.76,8.3333,8333270.76,0.0000,0.00,426.1406,426140603.73,426.1406,426140603.73,0.0000,0.00,2024-07-01 17:05:45,2627.1594,27056.1,27056069.3,0.00,Close,8.20,
495,1,5,,CCCV Chg,00:10:30,04:04:46,49.9979,52.5619,8.7499,8749934.22,8.7499,8749934.22,0.0000,0.00,448.0382,448038183.82,448.0382,448038183.82,0.0000,0.00,2024-07-01 17:06:15,2627.9851,26371.1,26371105.5,0.00,Close,8.61,
496,1,5,,CCCV Chg,00:11:00,04:05:16,50.0020,52.5752,9.1666,9166596.98,9.1666,9166596.98,0.0000,0.00,469.9413,469941270.76,469.9413,469941270.76,0.0000,0.00,2024-07-01 17:06:45,2628.8641,31328.0,31328026.7,0.00,Close,9.02,
497,1,5,,CCCV Chg,00:11:30,04:05:46,50.0015,52.5904,9.5833,9583259.02,9.5833,9583259.02,0.0000,0.00,491.8507,491850683.73,491.8507,491850683.73,0.0000,0.00,2024-07-01 17:07:15,2629.5978,27412.0,27411976.6,0.00,Close,9.43,
498,1,5,,CCCV Chg,00:12:00,04:06:16,49.9959,52.6096,9.9999,9999921.07,9.9999,9999921.07,0.0000,0.00,513.7673,513767332.98,513.7673,513767332.98,0.0000,0.00,2024-07-01 17:07:45,2630.2648,21701.1,21701148.1,0.00,Close,9.84,
499,1,5,,CCCV Chg,00:12:30,04:06:46,49.9960,52.6270,10.4166,10416583.11,10.4166,10416583.11,0.0000,0.00,535.6906,535690626.84,535.6906,535690626.84,0.0000,0.00,2024-07-01 17:08:15,2631.1379,23946.1,23946094.5,0.00,Close,10.25,
500,1,5,,CCCV Chg,00:13:00,04:07:16,49.9977,52.6424,10.8332,10833244.44,10.8332,10833244.44,0.0000,0.00,557.6207,557620747.38,557.6207,557620747.38,0.0000,0.00,2024-07-01 17:08:45,2632.0005,27055.9,27055930.7,0.00,Close,10.66,
501,1,5,,CCCV Chg,00:13:30,04:07:46,50.0063,52.6595,11.2499,11249907.91,11.2499,11249907.91,0.0000,0.00,579.5581,579558149.69,579.5581,579558149.69,0.0000,0.00,2024-07-01 17:09:15,2633.3046,24366.3,24366284.6,0.00,Close,11.07,
502,1,5,,CCCV Chg,00:14:00,04:08:16,49.9978,52.6768,11.6666,11666572.09,11.6666,11666572.09,0.0000,0.00,601.5032,601503152.36,601.5032,601503152.36,0.0000,0.00,2024-07-01 17:09:45,2633.7257,24084.6,24084634.6,0.00,Close,11.48,
503,1,5,,CCCV Chg,00:14:30,04:08:46,49.9983,52.6973,12.0832,12083232.71,12.0832,12083232.71,0.0000,0.00,623.4555,623455482.31,623.4555,623455482.31,0.0000,0.00,2024-07-01 17:10:15,2634.7749,20324.9,20324908.4,0.00,Close,11.89,
504,1,5,,CCCV Chg,00:15:00,04:09:16,50.0014,52.7167,12.4999,12499898.31,12.4999,12499898.31,0.0000,0.00,645.4166,645416550.40,645.4166,645416550.40,0.0000,0.00,2024-07-01 17:10:45,2635.9083,21477.6,21477608.2,0.00,Close,12.30,
505,1,5,,CCCV Chg,00:15:30,04:09:46,49.9979,52.7359,12.9166,12916558.22,12.9166,12916558.22,0.0000,0.00,667.3859,667385901.51,667.3859,667385901.51,0.0000,0.00,2024-07-01 17:11:15,2636.6853,21701.0,21701037.0,0.00,Close,12.71,
506,1,5,,CCCV Chg,00:16:00,04:10:16,49.9961,52.7640,13.3332,13333220.98,13.3332,13333220.98,0.0000,0.00,689.3649,689364855.47,689.3649,689364855.47,0.0000,0.00,2024-07-01 17:11:45,2637.9937,14827.9,14827856.1,0.00,Close,13.12,
507,1,5,,CCCV Chg,00:16:30,04:10:46,50.0037,52.7884,13.7499,13749885.16,13.7499,13749885.16,0.0000,0.00,711.3541,711354094.93,711.3541,711354094.93,0.0000,0.00,2024-07-01 17:12:15,2639.6153,17076.4,17076400.7,0.00,Close,13.53,
508,1,5,,CCCV Chg,00:17:00,04:11:16,49.9975,52.8122,14.1666,14166550.76,14.1666,14166550.76,0.0000,0.00,733.3541,733354120.53,733.3541,733354120.53,0.0000,0.00,2024-07-01 17:12:45,2640.4801,17507.0,17506958.0,0.00,Close,13.94,
509,1,5,,CCCV Chg,00:17:30,04:11:46,49.9998,52.8416,14.5832,14583214.93,14.5832,14583214.93,0.0000,0.00,755.3655,755365478.40,755.3655,755365478.40,0.0000,0.00,2024-07-01 17:13:15,2642.0715,14172.3,14172250.9,0.00,Close,14.35,
510,1,5,,CCCV Chg,00:18:00,04:12:16,50.0029,52.8721,14.9999,14999877.69,14.9999,14999877.69,0.0000,0.00,777.3893,777389306.31,777.3893,777389306.31,0.0000,0.00,2024-07-01 17:13:45,2643.7573,13661.1,13661074.0,0.00,Close,14.76,
511,1,5,,CCCV Chg,00:18:30,04:12:46,49.9908,52.9063,15.4165,15416541.87,15.4165,15416541.87,0.0000,0.00,799.4262,799426241.42,799.4262,799426241.42,0.0000,0.00,2024-07-01 17:14:15,2644.8288,12183.2,12183163.1,0.00,Close,15.17,
512,1,5,,CCCV Chg,00:19:00,04:13:16,50.0026,52.9396,15.8332,15833203.20,15.8332,15833203.20,0.0000,0.00,821.4766,821476647.82,821.4766,821476647.82,0.0000,0.00,2024-07-01 17:14:45,2647.1161,12512.4,12512352.4,0.00,Close,15.58,
513,1,5,,CCCV Chg,00:19:30,04:13:46,49.9967,52.9734,16.2499,16249867.38,16.2499,16249867.38,0.0000,0.00,843.5417,843541708.80,843.5417,843541708.80,0.0000,0.00,2024-07-01 17:15:15,2648.4947,12327.3,12327342.5,0.00,Close,15.99,
514,1,5,,CCCV Chg,00:20:00,04:14:16,49.9974,53.0098,16.6665,16666528.71,16.6665,16666528.71,0.0000,0.00,865.6213,865621333.33,865.6213,865621333.33,0.0000,0.00,2024-07-01 17:15:45,2650.3527,11446.7,11446739.9,0.00,Close,16.40,
515,1,5,,CCCV Chg,00:20:30,04:14:46,49.9996,53.0477,17.0832,17083194.31,17.0832,17083194.31,0.0000,0.00,887.7165,887716522.67,887.7165,887716522.67,0.0000,0.00,2024-07-01 17:16:15,2652.3659,10993.8,10993815.3,0.00,Close,16.81,
516,1,5,,CCCV Chg,00:21:00,04:15:16,50.0056,53.0855,17.4999,17499854.22,17.4999,17499854.22,0.0000,0.00,909.8272,909827185.78,909.8272,909827185.78,0.0000,0.00,2024-07-01 17:16:45,2654.5733,11022.7,11022749.0,0.00,Close,17.21,
517,1,5,,CCCV Chg,00:21:30,04:15:46,49.9927,53.1219,17.9165,17916521.24,17.9165,17916521.24,0.0000,0.00,931.9534,931953413.69,931.9534,931953413.69,0.0000,0.00,2024-07-01 17:17:15,2655.7093,11446.9,11446896.2,0.00,Close,17.62,
518,1,5,,CCCV Chg,00:22:00,04:16:16,49.9954,53.1576,18.3332,18333184.00,18.3332,18333184.00,0.0000,0.00,954.0950,954095024.36,954.0950,954095024.36,0.0000,0.00,2024-07-01 17:17:45,2657.6355,11671.2,11671225.6,0.00,Close,18.03,
519,1,5,,CCCV Chg,00:22:30,04:16:46,49.9983,53.1947,18.7498,18749849.60,18.7498,18749849.60,0.0000,0.00,976.2518,976251835.73,976.2518,976251835.73,0.0000,0.00,2024-07-01 17:18:15,2659.6440,11230.9,11230878.7,0.00,Close,18.44,
520,1,5,,CCCV Chg,00:23:00,04:17:16,50.0001,53.2296,19.1665,19166513.78,19.1665,19166513.78,0.0000,0.00,998.4242,998424211.91,998.4242,998424211.91,0.0000,0.00,2024-07-01 17:18:45,2661.4880,11938.8,11938801.7,0.00,Close,18.85,
521,1,5,,CCCV Chg,00:23:30,04:17:46,49.9998,53.2675,19.5832,19583173.69,19.5832,19583173.69,0.0000,0.00,1020.6112,1020611151.64,1020.6112,1020611151.64,0.0000,0.00,2024-07-01 17:19:15,2663.3638,10993.7,10993665.2,0.00,Close,19.26,
522,1,5,,CCCV Chg,00:24:00,04:18:16,50.0009,53.2977,19.9998,19999837.87,19.9998,19999837.87,0.0000,0.00,1042.8122,1042812199.82,1042.8122,1042812199.82,0.0000,0.00,2024-07-01 17:19:45,2664.9314,13796.8,13796827.1,0.00,Close,19.67,
523,1,5,,CCCV Chg,00:24:30,04:18:46,50.0001,53.3314,20.4165,20416502.04,20.4165,20416502.04,0.0000,0.00,1065.0264,1065026446.22,1065.0264,1065026446.22,0.0000,0.00,2024-07-01 17:20:15,2666.5753,12363.9,12363922.2,0.00,Close,20.08,
524,1,5,,CCCV Chg,00:25:00,04:19:16,49.9993,53.3584,20.8332,20833166.22,20.8332,20833166.22,0.0000,0.00,1087.2534,1087253435.73,1087.2534,1087253435.73,0.0000,0.00,2024-07-01 17:20:45,2667.8821,15432.0,15432006.6,0.00,Close,20.49,
525,1,5,,CCCV Chg,00:25:30,04:19:46,50.0022,53.3907,21.2498,21249828.98,21.2498,21249828.98,0.0000,0.00,1109.4929,1109492895.29,1109.4929,1109492895.29,0.0000,0.00,2024-07-01 17:21:15,2669.6525,12899.8,12899775.7,0.00,Close,20.90,
526,1,5,,CCCV Chg,00:26:00,04:20:16,50.0013,53.4198,21.6665,21666493.16,21.6665,21666493.16,0.0000,0.00,1131.7448,1131744824.89,1131.7448,1131744824.89,0.0000,0.00,2024-07-01 17:21:45,2671.0600,14318.4,14318356.6,0.00,Close,21.31,
527,1,5,,CCCV Chg,00:26:30,04:20:46,50.0006,53.4481,22.0832,22083157.33,22.0832,22083157.33,0.0000,0.00,1154.0094,1154009406.58,1154.0094,1154009406.58,0.0000,0.00,2024-07-01 17:22:15,2672.4349,14723.1,14723115.8,0.00,Close,21.72,
528,1,5,,CCCV Chg,00:27:00,04:21:16,49.9995,53.4783,22.4998,22499820.09,22.4998,22499820.09,0.0000,0.00,1176.2858,1176285821.16,1176.2858,1176285821.16,0.0000,0.00,2024-07-01 17:22:45,2673.8883,13796.8,13796780.0,0.00,Close,22.13,
529,1,5,,CCCV Chg,00:27:30,04:21:46,50.0021,53.5079,22.9165,22916484.27,22.9165,22916484.27,0.0000,0.00,1198.5746,1198574614.76,1198.5746,1198574614.76,0.0000,0.00,2024-07-01 17:23:15,2675.5068,14076.5,14076492.5,0.00,Close,22.54,
530,1,5,,CCCV Chg,00:28:00,04:22:16,50.0013,53.5384,23.3331,23333148.44,23.3331,23333148.44,0.0000,0.00,1220.8761,1220876060.44,1220.8761,1220876060.44,0.0000,0.00,2024-07-01 17:23:45,2676.9912,13661.1,13661120.6,0.00,Close,22.95,
531,1,5,,CCCV Chg,00:28:30,04:22:46,50.0001,53.5674,23.7498,23749811.20,23.7498,23749811.20,0.0000,0.00,1243.1895,1243189521.07,1243.1895,1243189521.07,0.0000,0.00,2024-07-01 17:24:15,2678.3743,14367.7,14367681.2,0.00,Close,23.36,
532,1,5,,CCCV Chg,00:29:00,04:23:16,50.0007,53.5921,24.1665,24166476.80,24.1665,24166476.80,0.0000,0.00,1265.5145,1265514541.51,1265.5145,1265514541.51,0.0000,0.00,2024-07-01 17:24:45,2679.6425,16869.1,16869052.6,0.00,Close,23.77,
533,1,5,,CCCV Chg,00:29:30,04:23:46,50.0019,53.6202,24.5831,24583136.71,24.5831,24583136.71,0.0000,0.00,1287.8509,1287850939.73,1287.8509,1287850939.73,0.0000,0.00,2024-07-01 17:25:15,2681.1146,14827.8,14827754.8,0.00,Close,24.18,
534,1,5,,CCCV Chg,00:30:00,04:24:16,49.9996,53.6459,24.9998,24999799.47,24.9998,24999799.47,0.0000,0.00,1310.1981,1310198078.58,1310.1981,1310198078.58,0.0000,0.00,2024-07-01 17:25:45,2682.2762,16212.6,16212558.6,0.00,Close,24.59,
535,1,5,,CCCV Chg,00:30:30,04:24:46,50.0060,53.6688,25.4165,25416465.07,25.4165,25416465.07,0.0000,0.00,1332.5554,1332555411.91,1332.5554,1332555411.91,0.0000,0.00,2024-07-01 17:26:15,2683.7615,18195.0,18195004.4,0.00,Close,25.00,
536,1,5,,CCCV Chg,00:31:00,04:25:16,49.9938,53.6895,25.8331,25833127.82,25.8331,25833127.82,0.0000,0.00,1354.9218,1354921847.47,1354.9218,1354921847.47,0.0000,0.00,2024-07-01 17:26:45,2684.1432,20128.6,20128635.5,0.00,Close,25.41,
537,1,5,,CCCV Chg,00:31:30,04:25:46,49.9977,53.7089,26.2498,26249790.58,26.2498,26249790.58,0.0000,0.00,1377.2964,1377296384.00,1377.2964,1377296384.00,0.0000,0.00,2024-07-01 17:27:15,2685.3231,21477.5,21477461.6,0.00,Close,25.82,
538,1,5,,CCCV Chg,00:32:00,04:26:16,49.9952,53.7254,26.6665,26666453.33,26.6665,26666453.33,0.0000,0.00,1399.6788,1399678839.47,1399.6788,1399678839.47,0.0000,0.00,2024-07-01 17:27:45,2686.0137,25252.3,25252288.2,0.00,Close,26.23,
539,1,5,,CCCV Chg,00:32:30,04:26:46,49.9962,53.7445,27.0831,27083118.93,27.0831,27083118.93,0.0000,0.00,1422.0690,1422069031.82,1422.0690,1422069031.82,0.0000,0.00,2024-07-01 17:28:15,2687.0186,21815.0,21814952.9,0.00,Close,26.64,
540,1,5,,CCCV Chg,00:33:00,04:27:16,50.0032,53.7637,27.4998,27499781.69,27.4998,27499781.69,0.0000,0.00,1444.4663,1444466323.91,1444.4663,1444466323.91,0.0000,0.00,2024-07-01 17:28:45,2688.3576,21701.2,21701185.2,0.00,Close,27.05,
541,1,5,,CCCV Chg,00:33:30,04:27:46,50.0016,53.7788,27.9164,27916447.29,27.9164,27916447.29,0.0000,0.00,1466.8712,1466871170.84,1466.8712,1466871170.84,0.0000,0.00,2024-07-01 17:29:15,2689.0234,27593.7,27593748.3,0.00,Close,27.46,
542,1,5,,CCCV Chg,00:34:00,04:28:16,50.0001,53.7975,28.3331,28333110.04,28.3331,28333110.04,0.0000,0.00,1489.2826,1489282571.38,1489.2826,1489282571.38,0.0000,0.00,2024-07-01 17:29:45,2689.8820,22281.4,22281430.8,0.00,Close,27.87,
543,1,5,,CCCV Chg,00:34:30,04:28:46,50.0005,53.8123,28.7498,28749772.80,28.7498,28749772.80,0.0000,0.00,1511.7012,1511701162.67,1511.7012,1511701162.67,0.0000,0.00,2024-07-01 17:30:15,2690.6430,28152.9,28152888.9,0.00,Close,28.28,
544,1,5,,CCCV Chg,00:35:00,04:29:16,50.0099,53.8292,29.1664,29166438.40,29.1664,29166438.40,0.0000,0.00,1534.1266,1534126580.62,1534.1266,1534126580.62,0.0000,0.00,2024-07-01 17:30:45,2691.9902,24654.8,24654769.2,0.00,Close,28.69,
545,1,5,,CCCV Chg,00:35:30,04:29:46,50.0037,53.8436,29.5831,29583101.16,29.5831,29583101.16,0.0000,0.00,1556.5590,1556559007.29,1556.5590,1556559007.29,0.0000,0.00,2024-07-01 17:31:15,2692.3814,28934.9,28934913.6,0.00,Close,29.10,
546,1,5,,CCCV Chg,00:36:00,04:30:16,50.0000,53.8596,29.9998,29999761.07,29.9998,29999761.07,0.0000,0.00,1578.9974,1578997441.42,1578.9974,1578997441.42,0.0000,0.00,2024-07-01 17:31:45,2692.9795,26041.2,26041244.4,0.00,Close,29.51,
547,1,5,,CCCV Chg,00:36:30,04:30:46,50.0051,53.8747,30.4164,30416423.82,30.4164,30416423.82,0.0000,0.00,1601.4419,1601441883.02,1601.4419,1601441883.02,0.0000,0.00,2024-07-01 17:32:15,2694.0108,27593.6,27593560.0,0.00,Close,29.92,
548,1,5,,CCCV Chg,00:37:00,04:31:16,49.9931,53.8852,30.8331,30833089.42,30.8331,30833089.42,0.0000,0.00,1623.8916,1623891603.91,1623.8916,1623891603.91,0.0000,0.00,2024-07-01 17:32:45,2693.8887,39682.4,39682438.1,0.00,Close,30.33,
549,1,5,,CCCV Chg,00:37:30,04:31:46,50.0017,53.8979,31.2498,31249752.18,31.2498,31249752.18,0.0000,0.00,1646.3462,1646346240.00,1646.3462,1646346240.00,0.0000,0.00,2024-07-01 17:33:15,2694.9855,32808.1,32808091.0,0.00,Close,30.74,
550,1,5,,CCCV Chg,00:38:00,04:32:16,49.9982,53.9084,31.6664,31666412.09,31.6664,31666412.09,0.0000,0.00,1668.8056,1668805609.24,1668.8056,1668805609.24,0.0000,0.00,2024-07-01 17:33:45,2695.3230,39681.9,39681896.3,0.00,Close,31.15,
551,1,5,,CCCV Chg,00:38:22,04:32:38,50.0061,53.2514,31.9720,31971968.00,31.9720,31971968.00,0.0000,0.00,1685.2781,1685278082.84,1685.2781,1685278082.84,0.0000,0.00,2024-06-16 09:28:07,2662.8959,-465.1,-465077.5,0.00,Close,31.45,
552,1,5,,CCCV Chg,00:38:52,04:33:08,49.9953,53.9491,32.3886,32388627.91,32.3886,32388627.91,0.0000,0.00,1707.6867,1707686661.69,1707.6867,1707686661.69,0.0000,0.00,2024-06-16 09:28:37,2697.2004,597.2,597190.6,0.00,Close,31.86,
553,1,5,,CCCV Chg,00:39:22,04:33:38,50.0019,54.0927,32.8053,32805290.67,32.8053,32805290.67,0.0000,0.00,1730.1992,1730199187.91,1730.1992,1730199187.91,0.0000,0.00,2024-06-16 09:29:07,2704.7351,2901.6,2901551.2,0.00,Close,32.27,
554,1,5,,CCCV Chg,00:39:52,04:34:08,49.9993,54.1466,33.2220,33221956.27,33.2220,33221956.27,0.0000,0.00,1752.7507,1752750671.64,1752.7507,1752750671.64,0.0000,0.00,2024-06-16 09:29:37,2707.2894,7730.3,7730345.1,0.00,Close,32.68,
555,1,5,,CCCV Chg,00:40:22,04:34:38,49.9957,54.1638,33.6386,33638619.02,33.6386,33638619.02,0.0000,0.00,1775.3162,1775316172.80,1775.3162,1775316172.80,0.0000,0.00,2024-06-16 09:30:07,2707.9560,24224.6,24224578.8,0.00,Close,33.09,
556,1,5,,CCCV Chg,00:40:52,04:35:08,49.9989,54.1692,34.0553,34055281.78,34.0553,34055281.78,0.0000,0.00,1797.8857,1797885678.93,1797.8857,1797885678.93,0.0000,0.00,2024-06-16 09:30:37,2708.4026,77159.8,77159769.5,0.00,Close,33.50,
557,1,5,,CCCV Chg,00:41:22,04:35:38,49.9998,54.1691,34.4720,34471950.22,34.4720,34471950.22,0.0000,0.00,1820.4561,1820456095.29,1820.4561,1820456095.29,0.0000,0.00,2024-06-16 09:31:07,2708.4442,-4166684.4,-4166684444.6,0.00,Close,33.91,
558,1,5,,CCCV Chg,00:41:52,04:36:08,50.0013,54.1645,34.8886,34888615.82,34.8886,34888615.82,0.0000,0.00,1843.0254,1843025419.38,1843.0254,1843025419.38,0.0000,0.00,2024-06-16 09:31:37,2708.2927,-90579.5,-90579478.3,0.00,Close,34.32,
559,1,5,,CCCV Chg,00:42:22,04:36:38,49.9997,54.1620,35.3053,35305278.58,35.3053,35305278.58,0.0000,0.00,1865.5935,1865593469.16,1865.5935,1865593469.16,0.0000,0.00,2024-06-16 09:32:07,2708.0821,-166665.1,-166665102.2,0.00,Close,34.73,
560,1,5,,CCCV Chg,00:42:52,04:37:08,50.0009,54.1590,35.7219,35721941.33,35.7219,35721941.33,0.0000,0.00,1888.1601,1888160062.58,1888.1601,1888160062.58,0.0000,0.00,2024-06-16 09:32:37,2707.9971,-138887.6,-138887585.2,0.00,Close,35.14,
561,1,5,,CCCV Chg,00:43:22,04:37:38,49.9993,54.1565,36.1386,36138606.93,36.1386,36138606.93,0.0000,0.00,1910.7257,1910725745.78,1910.7257,1910725745.78,0.0000,0.00,2024-06-16 09:33:07,2707.7844,-166666.2,-166666240.0,0.00,Close,35.55,
562,1,5,,CCCV Chg,00:43:52,04:38:08,50.0026,54.1544,36.5553,36555269.69,36.5553,36555269.69,0.0000,0.00,1933.2902,1933290154.67,1933.2902,1933290154.67,0.0000,0.00,2024-06-16 09:33:37,2707.8597,-198410.8,-198410836.0,0.00,Close,35.96,
563,1,5,,CCCV Chg,00:44:22,04:38:38,49.9942,54.1532,36.9719,36971935.29,36.9719,36971935.29,0.0000,0.00,1955.8540,1955854017.42,1955.8540,1955854017.42,0.0000,0.00,2024-06-16 09:34:07,2707.3475,-347221.3,-347221333.3,0.00,Close,36.37,
564,1,5,,CCCV Chg,00:44:52,04:39:08,50.0030,54.1527,37.3886,37388600.89,37.3886,37388600.89,0.0000,0.00,1978.4172,1978417152.00,1978.4172,1978417152.00,0.0000,0.00,2024-06-16 09:34:37,2707.7975,-833331.2,-833331200.0,0.00,Close,36.78,
565,1,5,,CCCV Chg,00:45:22,04:39:38,50.0040,54.1505,37.8053,37805266.49,37.8053,37805266.49,0.0000,0.00,2000.9801,2000980104.53,2000.9801,2000980104.53,0.0000,0.00,2024-06-16 09:35:07,2707.7400,-189393.5,-189393454.5,0.00,Close,37.19,
566,1,5,,CCCV Chg,00:45:52,04:40:08,49.9989,54.1518,38.2219,38221929.24,38.2219,38221929.24,0.0000,0.00,2023.5423,2023542328.89,2023.5423,2023542328.89,0.0000,0.00,2024-06-16 09:35:37,2707.5304,320509.8,320509812.0,0.00,Close,37.60,
567,1,5,,CCCV Chg,00:46:22,04:40:38,49.9974,54.1495,38.6386,38638594.84,38.6386,38638594.84,0.0000,0.00,2046.1044,2046104371.20,2046.1044,2046104371.20,0.0000,0.00,2024-06-16 09:36:07,2707.3348,-181159.0,-181158956.5,0.00,Close,38.01,
568,1,5,,CCCV Chg,00:46:52,04:41:08,49.9988,54.1489,39.0553,39055251.91,39.0553,39055251.91,0.0000,0.00,2068.6660,2068666049.42,2068.6660,2068666049.42,0.0000,0.00,2024-06-16 09:36:37,2707.3784,-694428.4,-694428444.4,0.00,Close,38.42,
