DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
472,1,4,,Rest,00:05:00,03:53:32,0.0000,45.6129,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:06:59,0.0000,0.0,0.0,0.00,Close,0.00,
473,1,4,,Rest,00:05:30,03:54:02,0.0000,45.6357,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:07:29,0.0000,0.0,0.0,0.00,Close,0.00,
474,1,4,,Rest,00:06:00,03:54:32,0.0000,45.6584,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:07:59,0.0000,0.0,0.0,0.00,Close,0.00,
475,1,4,,Rest,00:06:30,03:55:02,0.0000,45.6799,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:08:29,0.0000,0.0,0.0,0.00,Close,0.00,
476,1,4,,Rest,00:07:00,03:55:32,0.0000,45.6995,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:08:59,0.0000,0.0,0.0,0.00,Close,0.00,
477,1,4,,Rest,00:07:30,03:56:02,0.0000,45.7167,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:09:29,0.0000,0.0,0.0,0.00,Close,0.00,
478,1,4,,Rest,00:08:00,03:56:32,0.0000,45.7333,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:09:59,0.0000,0.0,0.0,0.00,Close,0.00,
479,1,4,,Rest,00:08:30,03:57:02,0.0000,45.7492,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:10:29,0.0000,0.0,0.0,0.00,Close,0.00,
480,1,4,,Rest,00:09:00,03:57:32,0.0000,45.7648,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:10:59,0.0000,0.0,0.0,0.00,Close,0.00,
481,1,4,,Rest,00:09:30,03:58:02,0.0000,45.7798,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:11:29,0.0000,0.0,0.0,0.00,Close,0.00,
482,1,4,,Rest,00:10:00,03:58:32,0.0000,45.7936,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:11:59,0.0000,0.0,0.0,0.00,Close,0.00,
483,1,5,0,CCCV Chg,00:00:00,03:58:32,49.9961,46.2378,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2024-07-02 13:11:59,2311.7120,0.0,0.0,0.00,Close,0.00,
484,1,5,,CCCV Chg,00:00:30,03:59:02,50.0001,47.5911,0.4167,416662.53,0.4167,416662.53,0.0000,0.00,19.6362,19636195.56,19.6362,19636195.56,0.0000,0.00,2024-07-02 13:12:29,2379.5598,307.9,307886.3,0.00,Close,0.40,
485,1,5,,CCCV Chg,00:01:00,03:59:32,49.9985,48.2948,0.8333,833325.24,0.8333,833325.24,0.0000,0.00,39.6180,39618005.33,39.6180,39618005.33,0.0000,0.00,2024-07-02 13:12:59,2414.6661,592.1,592102.8,0.00,Close,0.80,
486,1,5,,CCCV Chg,00:01:30,04:00:02,50.0009,48.8683,1.2500,1249985.87,1.2500,1249985.87,0.0000,0.00,59.8636,59863631.64,59.8636,59863631.64,0.0000,0.00,2024-07-02 13:13:29,2443.4590,726.5,726522.4,0.00,Close,1.20,
487,1,5,,CCCV Chg,00:02:00,04:00:32,49.9986,49.3585,1.6666,1666647.11,1.6666,1666647.11,0.0000,0.00,80.3297,80329733.69,80.3297,80329733.69,0.0000,0.00,2024-07-02 13:13:59,2467.8534,850.0,849982.1,0.00,Close,1.60,
488,1,5,,CCCV Chg,00:02:30,04:01:02,49.9979,49.7834,2.0833,2083308.62,2.0833,2083308.62,0.0000,0.00,100.9858,100985844.62,100.9858,100985844.62,0.0000,0.00,2024-07-02 13:14:29,2489.0665,980.6,980610.8,0.00,Close,2.00,
489,1,5,,CCCV Chg,00:03:00,04:01:32,50.0020,50.1629,2.5000,2499969.78,2.5000,2499969.78,0.0000,0.00,121.8092,121809203.20,121.8092,121809203.20,0.0000,0.00,2024-07-02 13:14:59,2508.2473,1097.9,1097921.4,0.00,Close,2.40,
490,1,5,,CCCV Chg,00:03:30,04:02:02,49.9971,50.5025,2.9166,2916630.76,2.9166,2916630.76,0.0000,0.00,142.7823,142782293.33,142.7823,142782293.33,0.0000,0.00,2024-07-02 13:15:29,2524.9770,1226.9,1226916.9,0.00,Close,2.80,
491,1,5,,CCCV Chg,00:04:00,04:02:32,50.0008,50.8117,3.3333,3333293.51,3.3333,3333293.51,0.0000,0.00,163.8900,163890005.33,163.8900,163890005.33,0.0000,0.00,2024-07-02 13:15:59,2540.6262,1347.6,1347551.0,0.00,Close,3.20,
492,1,5,,CCCV Chg,00:04:30,04:03:02,49.9982,51.0941,3.7500,3749954.84,3.7500,3749954.84,0.0000,0.00,185.1209,185120859.02,185.1209,185120859.02,0.0000,0.00,2024-07-02 13:16:29,2554.6146,1475.4,1475429.7,0.00,Close,3.60,
493,1,5,,CCCV Chg,00:05:00,04:03:32,49.9970,51.3507,4.1666,4166615.11,4.1666,4166615.11,0.0000,0.00,206.4640,206463954.49,206.4640,206463954.49,0.0000,0.00,2024-07-02 13:16:59,2567.3830,1623.8,1623773.4,0.00,Close,4.01,
494,1,5,,CCCV Chg,00:05:30,04:04:02,49.9981,51.5881,4.5833,4583276.80,4.5833,4583276.80,0.0000,0.00,227.9101,227910064.36,227.9101,227910064.36,0.0000,0.00,2024-07-02 13:17:29,2579.3080,1755.1,1755104.0,0.00,Close,4.41,
495,1,5,,CCCV Chg,00:06:00,04:04:32,49.9970,51.8083,4.9999,4999938.49,4.9999,4999938.49,0.0000,0.00,249.4512,249451155.91,249.4512,249451155.91,0.0000,0.00,2024-07-02 13:17:59,2590.2606,1892.2,1892196.6,0.00,Close,4.81,
496,1,5,,CCCV Chg,00:06:30,04:05:02,49.9983,52.0069,5.4166,5416600.53,5.4166,5416600.53,0.0000,0.00,271.0795,271079492.27,271.0795,271079492.27,0.0000,0.00,2024-07-02 13:18:29,2600.2576,2098.0,2097996.2,0.00,Close,5.21,
497,1,5,,CCCV Chg,00:07:00,04:05:32,49.9974,52.1897,5.8333,5833262.93,5.8333,5833262.93,0.0000,0.00,292.7877,292787723.38,292.7877,292787723.38,0.0000,0.00,2024-07-02 13:18:59,2609.3483,2279.3,2279334.8,0.00,Close,5.61,
498,1,5,,CCCV Chg,00:07:30,04:06:02,49.9990,52.3432,6.2499,6249924.27,6.2499,6249924.27,0.0000,0.00,314.5663,314566337.42,314.5663,314566337.42,0.0000,0.00,2024-07-02 13:19:29,2617.1077,2714.4,2714406.1,0.00,Close,6.01,
499,1,5,,CCCV Chg,00:08:00,04:06:32,50.0001,52.4527,6.6666,6666585.60,6.6666,6666585.60,0.0000,0.00,336.4009,336400930.13,336.4009,336400930.13,0.0000,0.00,2024-07-02 13:19:59,2622.6397,3805.1,3805126.3,0.00,Close,6.41,
500,1,5,,CCCV Chg,00:08:30,04:07:02,50.0020,52.5109,7.0832,7083246.93,7.0832,7083246.93,0.0000,0.00,358.2698,358269838.22,358.2698,358269838.22,0.0000,0.00,2024-07-02 13:20:29,2625.6490,7159.1,7159129.4,0.00,Close,6.81,
501,1,5,,CCCV Chg,00:09:00,04:07:32,49.9991,52.5348,7.4999,7499909.69,7.4999,7499909.69,0.0000,0.00,380.1549,380154948.27,380.1549,380154948.27,0.0000,0.00,2024-07-02 13:20:59,2626.6948,17433.6,17433588.1,0.00,Close,7.21,
502,1,5,,CCCV Chg,00:09:30,04:08:02,49.9990,52.5520,7.9166,7916572.44,7.9166,7916572.44,0.0000,0.00,402.0483,402048250.31,402.0483,402048250.31,0.0000,0.00,2024-07-02 13:21:29,2627.5464,24224.6,24224578.8,0.00,Close,7.61,
503,1,5,,CCCV Chg,00:10:00,04:08:32,49.9995,52.5656,8.3332,8333233.07,8.3332,8333233.07,0.0000,0.00,423.9479,423947878.40,423.9479,423947878.40,0.0000,0.00,2024-07-02 13:21:59,2628.2516,30636.8,30636810.5,0.00,Close,8.01,
504,1,5,,CCCV Chg,00:10:30,04:09:02,49.9990,52.5812,8.7499,8749894.40,8.7499,8749894.40,0.0000,0.00,445.8532,445853240.89,445.8532,445853240.89,0.0000,0.00,2024-07-02 13:22:29,2629.0090,26709.1,26709059.8,0.00,Close,8.41,
505,1,5,,CCCV Chg,00:11:00,04:09:32,50.0041,52.5961,9.1666,9166556.44,9.1666,9166556.44,0.0000,0.00,467.7649,467764929.42,467.7649,467764929.42,0.0000,0.00,2024-07-02 13:22:59,2630.0222,27963.9,27963895.6,0.00,Close,8.81,
506,1,5,,CCCV Chg,00:11:30,04:10:02,49.9981,52.6123,9.5832,9583216.36,9.5832,9583216.36,0.0000,0.00,489.6831,489683080.53,489.6831,489683080.53,0.0000,0.00,2024-07-02 13:23:29,2630.5140,25719.7,25719747.6,0.00,Close,9.21,
507,1,5,,CCCV Chg,00:12:00,04:10:32,49.9996,52.6259,9.9999,9999879.11,9.9999,9999879.11,0.0000,0.00,511.6075,511607466.67,511.6075,511607466.67,0.0000,0.00,2024-07-02 13:23:59,2631.2766,30637.0,30636967.3,0.00,Close,9.61,
508,1,5,,CCCV Chg,00:12:30,04:11:02,50.0028,52.6416,10.4165,10416541.87,10.4165,10416541.87,0.0000,0.00,533.5384,533538360.89,533.5384,533538360.89,0.0000,0.00,2024-07-02 13:24:29,2632.2274,26539.0,26539029.0,0.00,Close,10.01,
509,1,5,,CCCV Chg,00:13:00,04:11:32,49.9979,52.6602,10.8332,10833203.20,10.8332,10833203.20,0.0000,0.00,555.4759,555475854.22,555.4759,555475854.22,0.0000,0.00,2024-07-02 13:24:59,2632.8989,22401.1,22401147.0,0.00,Close,10.41,
510,1,5,,CCCV Chg,00:13:30,04:12:02,49.9961,52.6759,11.2499,11249865.24,11.2499,11249865.24,0.0000,0.00,577.4207,577420720.36,577.4207,577420720.36,0.0000,0.00,2024-07-02 13:25:29,2633.5890,26539.0,26538983.7,0.00,Close,10.81,
511,1,5,,CCCV Chg,00:14:00,04:12:32,49.9987,52.6938,11.6665,11666528.71,11.6665,11666528.71,0.0000,0.00,599.3723,599372322.13,599.3723,599372322.13,0.0000,0.00,2024-07-02 13:25:59,2634.6204,23277.3,23277288.6,0.00,Close,11.21,
512,1,5,,CCCV Chg,00:14:30,04:13:02,49.9978,52.7109,12.0832,12083191.47,12.0832,12083191.47,0.0000,0.00,621.3309,621330932.62,621.3309,621330932.62,0.0000,0.00,2024-07-02 13:26:29,2635.4275,24366.2,24366243.0,0.00,Close,11.61,
513,1,5,,CCCV Chg,00:15:00,04:13:32,49.9996,52.7278,12.4999,12499854.22,12.4999,12499854.22,0.0000,0.00,643.2971,643297143.47,643.2971,643297143.47,0.0000,0.00,2024-07-02 13:26:59,2636.3673,24654.6,24654600.9,0.00,Close,12.02,
514,1,5,,CCCV Chg,00:15:30,04:14:02,50.0032,52.7496,12.9165,12916518.40,12.9165,12916518.40,0.0000,0.00,665.2714,665271409.78,665.2714,665271409.78,0.0000,0.00,2024-07-02 13:27:29,2637.6467,19113.0,19113035.7,0.00,Close,12.42,
515,1,5,,CCCV Chg,00:16:00,04:14:32,50.0003,52.7696,13.3332,13333179.73,13.3332,13333179.73,0.0000,0.00,687.2542,687254186.67,687.2542,687254186.67,0.0000,0.00,2024-07-02 13:27:59,2638.4942,20833.1,20833066.7,0.00,Close,12.82,
516,1,5,,CCCV Chg,00:16:30,04:15:02,50.0001,52.7926,13.7498,13749842.49,13.7498,13749842.49,0.0000,0.00,709.2458,709245792.71,709.2458,709245792.71,0.0000,0.00,2024-07-02 13:28:29,2639.6353,18115.8,18115772.0,0.00,Close,13.22,
517,1,5,,CCCV Chg,00:17:00,04:15:32,50.0025,52.8166,14.1665,14166503.82,14.1665,14166503.82,0.0000,0.00,731.2476,731247593.24,731.2476,731247593.24,0.0000,0.00,2024-07-02 13:28:59,2640.9605,17360.9,17360888.9,0.00,Close,13.62,
518,1,5,,CCCV Chg,00:17:30,04:16:02,49.9952,52.8439,14.5832,14583166.58,14.5832,14583166.58,0.0000,0.00,753.2602,753260179.91,753.2602,753260179.91,0.0000,0.00,2024-07-02 13:29:29,2641.9392,15262.4,15262372.0,0.00,Close,14.02,
519,1,5,,CCCV Chg,00:18:00,04:16:32,49.9992,52.8707,14.9998,14999829.33,14.9998,14999829.33,0.0000,0.00,775.2838,775283780.27,775.2838,775283780.27,0.0000,0.00,2024-07-02 13:29:59,2643.4943,15547.1,15547117.7,0.00,Close,14.42,
520,1,5,,CCCV Chg,00:18:30,04:17:02,49.9976,52.9021,15.4165,15416492.09,15.4165,15416492.09,0.0000,0.00,797.3194,797319350.04,797.3194,797319350.04,0.0000,0.00,2024-07-02 13:30:29,2644.9759,13269.5,13269514.5,0.00,Close,14.82,
521,1,5,,CCCV Chg,00:19:00,04:17:32,49.9973,52.9316,15.8332,15833153.42,15.8332,15833153.42,0.0000,0.00,819.3679,819367936.00,819.3679,819367936.00,0.0000,0.00,2024-07-02 13:30:59,2646.4376,14124.1,14124113.0,0.00,Close,15.22,
522,1,5,,CCCV Chg,00:19:30,04:18:02,49.9976,52.9656,16.2498,16249814.76,16.2498,16249814.76,0.0000,0.00,841.4299,841429902.22,841.4299,841429902.22,0.0000,0.00,2024-07-02 13:31:29,2648.1502,12254.7,12254745.1,0.00,Close,15.62,
523,1,5,,CCCV Chg,00:20:00,04:18:32,49.9964,53.0021,16.6665,16666476.09,16.6665,16666476.09,0.0000,0.00,863.5062,863506158.93,863.5062,863506158.93,0.0000,0.00,2024-07-02 13:31:59,2649.9168,11415.4,11415379.0,0.00,Close,16.02,
524,1,5,,CCCV Chg,00:20:30,04:19:02,49.9995,53.0388,17.0831,17083137.42,17.0831,17083137.42,0.0000,0.00,885.5970,885596979.20,885.5970,885596979.20,0.0000,0.00,2024-07-02 13:32:29,2651.9140,11353.2,11353169.8,0.00,Close,16.42,
525,1,5,,CCCV Chg,00:21:00,04:19:32,49.9895,53.0734,17.4998,17499797.33,17.4998,17499797.33,0.0000,0.00,907.7033,907703273.24,907.7033,907703273.24,0.0000,0.00,2024-07-02 13:32:59,2653.1111,12042.2,12042194.0,0.00,Close,16.82,
526,1,5,,CCCV Chg,00:21:30,04:20:02,50.0044,53.1119,17.9165,17916457.24,17.9165,17916457.24,0.0000,0.00,929.8247,929824676.98,929.8247,929824676.98,0.0000,0.00,2024-07-02 13:33:29,2655.8260,10822.3,10822335.4,0.00,Close,17.22,
527,1,5,,CCCV Chg,00:22:00,04:20:32,49.9998,53.1497,18.3331,18333121.42,18.3331,18333121.42,0.0000,0.00,951.9619,951961918.58,951.9619,951961918.58,0.0000,0.00,2024-07-02 13:33:59,2657.4744,11022.9,11022861.8,0.00,Close,17.62,
528,1,5,,CCCV Chg,00:22:30,04:21:02,49.9971,53.1859,18.7498,18749782.76,18.7498,18749782.76,0.0000,0.00,974.1148,974114816.00,974.1148,974114816.00,0.0000,0.00,2024-07-02 13:34:29,2659.1397,11510.0,11509981.6,0.00,Close,18.02,
529,1,5,,CCCV Chg,00:23:00,04:21:32,49.9971,53.2213,19.1664,19166439.82,19.1664,19166439.82,0.0000,0.00,996.2823,996282276.98,996.2823,996282276.98,0.0000,0.00,2024-07-02 13:34:59,2660.9085,11770.0,11769973.6,0.00,Close,18.42,
530,1,5,,CCCV Chg,00:23:30,04:22:02,49.9993,53.2587,19.5831,19583102.58,19.5831,19583102.58,0.0000,0.00,1018.4654,1018465393.78,1018.4654,1018465393.78,0.0000,0.00,2024-07-02 13:35:29,2662.8967,11140.7,11140715.4,0.00,Close,18.82,
531,1,5,,CCCV Chg,00:24:00,04:22:32,50.0007,53.2939,19.9998,19999766.76,19.9998,19999766.76,0.0000,0.00,1040.6632,1040663165.16,1040.6632,1040663165.16,0.0000,0.00,2024-07-02 13:35:59,2664.7318,11837.1,11837050.5,0.00,Close,19.22,
532,1,5,,CCCV Chg,00:24:30,04:23:02,49.9970,53.3251,20.4164,20416429.51,20.4164,20416429.51,0.0000,0.00,1062.8749,1062874862.93,1062.8749,1062874862.93,0.0000,0.00,2024-07-02 13:36:29,2666.0929,13354.6,13354575.5,0.00,Close,19.62,
533,1,5,,CCCV Chg,00:25:00,04:23:32,49.9939,53.3580,20.8331,20833090.84,20.8331,20833090.84,0.0000,0.00,1085.1002,1085100214.04,1085.1002,1085100214.04,0.0000,0.00,2024-07-02 13:36:59,2667.5718,12664.5,12664478.2,0.00,Close,20.03,
534,1,5,,CCCV Chg,00:25:30,04:24:02,49.9939,53.3882,21.2498,21249750.76,21.2498,21249750.76,0.0000,0.00,1107.3384,1107338399.29,1107.3384,1107338399.29,0.0000,0.00,2024-07-02 13:37:29,2669.0870,13796.7,13796685.8,0.00,Close,20.43,
535,1,5,,CCCV Chg,00:26:00,04:24:32,49.9980,53.4169,21.6664,21666410.67,21.6664,21666410.67,0.0000,0.00,1129.5892,1129589236.62,1129.5892,1129589236.62,0.0000,0.00,2024-07-02 13:37:59,2670.7398,14517.8,14517766.9,0.00,Close,20.83,
536,1,5,,CCCV Chg,00:26:30,04:25:02,50.0001,53.4464,22.0831,22083070.58,22.0831,22083070.58,0.0000,0.00,1151.8525,1151852452.98,1151.8525,1151852452.98,0.0000,0.00,2024-07-02 13:38:29,2672.3275,14124.1,14124064.8,0.00,Close,21.23,
537,1,5,,CCCV Chg,00:27:00,04:25:32,50.0057,53.4755,22.4997,22499733.33,22.4997,22499733.33,0.0000,0.00,1174.1277,1174127684.27,1174.1277,1174127684.27,0.0000,0.00,2024-07-02 13:38:59,2674.0782,14318.3,14318307.8,0.00,Close,21.63,
538,1,5,,CCCV Chg,00:27:30,04:26:02,49.9949,53.5042,22.9164,22916396.09,22.9164,22916396.09,0.0000,0.00,1196.4148,1196414839.47,1196.4148,1196414839.47,0.0000,0.00,2024-07-02 13:39:29,2674.9377,14517.9,14517866.0,0.00,Close,22.03,
539,1,5,,CCCV Chg,00:28:00,04:26:32,50.0007,53.5338,23.3331,23333057.42,23.3331,23333057.42,0.0000,0.00,1218.7145,1218714464.71,1218.7145,1218714464.71,0.0000,0.00,2024-07-02 13:39:59,2676.7259,14076.4,14076396.4,0.00,Close,22.43,
540,1,5,,CCCV Chg,00:28:30,04:27:02,50.0018,53.5645,23.7497,23749717.33,23.7497,23749717.33,0.0000,0.00,1241.0258,1241025831.82,1241.0258,1241025831.82,0.0000,0.00,2024-07-02 13:40:29,2678.3236,13572.0,13571984.1,0.00,Close,22.83,
541,1,5,,CCCV Chg,00:29:00,04:27:32,49.9984,53.5896,24.1664,24166380.09,24.1664,24166380.09,0.0000,0.00,1263.3493,1263349304.89,1263.3493,1263349304.89,0.0000,0.00,2024-07-02 13:40:59,2679.3964,16600.1,16600109.8,0.00,Close,23.23,
542,1,5,,CCCV Chg,00:29:30,04:28:02,49.9981,53.6175,24.5830,24583040.00,24.5830,24583040.00,0.0000,0.00,1285.6842,1285684155.73,1285.6842,1285684155.73,0.0000,0.00,2024-07-02 13:41:29,2680.7737,14934.0,14934047.0,0.00,Close,23.63,
543,1,5,,CCCV Chg,00:30:00,04:28:32,49.9988,53.6438,24.9997,24999705.60,24.9997,24999705.60,0.0000,0.00,1308.0311,1308031112.53,1308.0311,1308031112.53,0.0000,0.00,2024-07-02 13:41:59,2682.1240,15842.8,15842798.5,0.00,Close,24.03,
544,1,5,,CCCV Chg,00:30:30,04:29:02,49.9994,53.6724,25.4164,25416365.51,25.4164,25416365.51,0.0000,0.00,1330.3891,1330389083.02,1330.3891,1330389083.02,0.0000,0.00,2024-07-02 13:42:29,2683.5905,14568.5,14568528.4,0.00,Close,24.43,
545,1,5,,CCCV Chg,00:31:00,04:29:32,50.0079,53.6962,25.8330,25833025.42,25.8330,25833025.42,0.0000,0.00,1352.7572,1352757156.98,1352.7572,1352757156.98,0.0000,0.00,2024-07-02 13:42:59,2685.2315,17506.7,17506719.0,0.00,Close,24.83,
546,1,5,,CCCV Chg,00:31:30,04:30:02,50.0034,53.7178,26.2497,26249685.33,26.2497,26249685.33,0.0000,0.00,1375.1350,1375134970.31,1375.1350,1375134970.31,0.0000,0.00,2024-07-02 13:43:29,2686.0748,19289.8,19289810.7,0.00,Close,25.23,
547,1,5,,CCCV Chg,00:32:00,04:30:32,49.9975,53.7381,26.6663,26666348.09,26.6663,26666348.09,0.0000,0.00,1397.5216,1397521612.80,1397.5216,1397521612.80,0.0000,0.00,2024-07-02 13:43:59,2686.7701,20525.3,20525258.9,0.00,Close,25.63,
548,1,5,,CCCV Chg,00:32:30,04:31:02,50.0014,53.7564,27.0830,27083008.00,27.0830,27083008.00,0.0000,0.00,1419.9158,1419915810.13,1419.9158,1419915810.13,0.0000,0.00,2024-07-02 13:44:29,2687.8942,22768.3,22768301.2,0.00,Close,26.03,
549,1,5,,CCCV Chg,00:33:00,04:31:32,49.9949,53.7751,27.4997,27499667.91,27.4997,27499667.91,0.0000,0.00,1442.3179,1442317926.40,1442.3179,1442317926.40,0.0000,0.00,2024-07-02 13:44:59,2688.4829,22281.3,22281278.7,0.00,Close,26.43,
550,1,5,,CCCV Chg,00:33:30,04:32:02,50.0008,53.7930,27.9163,27916327.82,27.9163,27916327.82,0.0000,0.00,1464.7273,1464727324.44,1464.7273,1464727324.44,0.0000,0.00,2024-07-02 13:45:29,2689.6909,23277.1,23277090.0,0.00,Close,26.83,
551,1,5,,CCCV Chg,00:34:00,04:32:32,50.0010,53.8070,28.3330,28332993.42,28.3330,28332993.42,0.0000,0.00,1487.1443,1487144277.33,1487.1443,1487144277.33,0.0000,0.00,2024-07-02 13:45:59,2690.4043,29761.8,29761828.6,0.00,Close,27.23,
552,1,5,,CCCV Chg,00:34:30,04:33:02,50.0017,53.8236,28.7497,28749653.33,28.7497,28749653.33,0.0000,0.00,1509.5674,1509567419.73,1509.5674,1509567419.73,0.0000,0.00,2024-07-02 13:46:29,2691.2710,25100.0,25099994.6,0.00,Close,27.63,
553,1,5,,CCCV Chg,00:35:00,04:33:32,50.0041,53.8436,29.1663,29166316.09,29.1663,29166316.09,0.0000,0.00,1531.9979,1531997934.93,1531.9979,1531997934.93,0.0000,0.00,2024-07-02 13:46:59,2692.4008,20833.1,20833137.8,0.00,Close,28.04,
554,1,5,,CCCV Chg,00:35:30,04:34:02,49.9986,53.8566,29.5830,29582978.84,29.5830,29582978.84,0.0000,0.00,1554.4347,1554434730.67,1554.4347,1554434730.67,0.0000,0.00,2024-07-02 13:47:29,2692.7568,32051.0,32050981.2,0.00,Close,28.44,
555,1,5,,CCCV Chg,00:36:00,04:34:32,50.0013,53.8729,29.9996,29999638.76,29.9996,29999638.76,0.0000,0.00,1576.8781,1576878080.00,1576.8781,1576878080.00,0.0000,0.00,2024-07-02 13:47:59,2693.7150,25562.0,25561957.7,0.00,Close,28.84,
556,1,5,,CCCV Chg,00:36:30,04:35:02,50.0013,53.8867,30.4163,30416301.51,30.4163,30416301.51,0.0000,0.00,1599.3276,1599327618.84,1599.3276,1599327618.84,0.0000,0.00,2024-07-02 13:48:29,2694.4067,30193.0,30192953.3,0.00,Close,29.24,
557,1,5,,CCCV Chg,00:37:00,04:35:32,49.9977,53.9006,30.8330,30832961.42,30.8330,30832961.42,0.0000,0.00,1621.7832,1621783165.16,1621.7832,1621783165.16,0.0000,0.00,2024-07-02 13:48:59,2694.9055,29975.5,29975533.2,0.00,Close,29.64,
558,1,5,,CCCV Chg,00:37:30,04:36:02,49.9997,53.9131,31.2496,31249627.02,31.2496,31249627.02,0.0000,0.00,1644.2445,1644244536.89,1644.2445,1644244536.89,0.0000,0.00,2024-07-02 13:49:29,2695.6367,33333.2,33333248.0,0.00,Close,30.04,
559,1,5,,CCCV Chg,00:38:00,04:36:32,49.9980,53.9257,31.6663,31666289.78,31.6663,31666289.78,0.0000,0.00,1666.7106,1666710641.78,1666.7106,1666710641.78,0.0000,0.00,2024-07-02 13:49:59,2696.1777,33068.5,33068472.7,0.00,Close,30.44,
560,1,5,,CCCV Chg,00:38:30,04:37:02,50.0024,53.9323,32.0830,32082952.53,32.0830,32082952.53,0.0000,0.00,1689.1809,1689180933.69,1689.1809,1689180933.69,0.0000,0.00,2024-07-02 13:50:29,2696.7455,63130.7,63130720.5,0.00,Close,30.84,
561,1,5,,CCCV Chg,00:39:00,04:37:32,50.0008,53.9437,32.4996,32499612.44,32.4996,32499612.44,0.0000,0.00,1711.6550,1711655048.53,1711.6550,1711655048.53,0.0000,0.00,2024-07-02 13:50:59,2697.2271,36549.1,36549115.0,0.00,Close,31.24,
562,1,5,,CCCV Chg,00:39:30,04:38:02,49.9991,53.9515,32.9163,32916278.04,32.9163,32916278.04,0.0000,0.00,1734.1330,1734132986.31,1734.1330,1734132986.31,0.0000,0.00,2024-07-02 13:51:29,2697.5286,53418.7,53418666.7,0.00,Close,31.64,
563,1,5,,CCCV Chg,00:40:00,04:38:32,50.0033,53.9584,33.3329,33332937.96,33.3329,33332937.96,0.0000,0.00,1756.6135,1756613472.71,1756.6135,1756613472.71,0.0000,0.00,2024-07-02 13:51:59,2698.0997,60385.5,60385494.4,0.00,Close,32.04,
564,1,5,,CCCV Chg,00:40:30,04:39:02,49.9960,53.9637,33.7496,33749597.87,33.7496,33749597.87,0.0000,0.00,1779.0967,1779096689.78,1779.0967,1779096689.78,0.0000,0.00,2024-07-02 13:52:29,2697.9675,78615.1,78615077.6,0.00,Close,32.44,
565,1,5,,CCCV Chg,00:41:00,04:39:32,49.9968,53.9702,34.1663,34166263.47,34.1663,34166263.47,0.0000,0.00,1801.5830,1801583001.60,1801.5830,1801583001.60,0.0000,0.00,2024-07-02 13:52:59,2698.3351,64102.4,64102400.0,0.00,Close,32.84,
566,1,5,,CCCV Chg,00:41:30,04:40:02,50.0004,53.9746,34.5829,34582923.38,34.5829,34582923.38,0.0000,0.00,1824.0713,1824071315.91,1824.0713,1824071315.91,0.0000,0.00,2024-07-02 13:53:29,2698.7505,94695.4,94695434.3,0.00,Close,33.24,
567,1,5,,CCCV Chg,00:42:00,04:40:32,49.9986,53.9806,34.9996,34999586.13,34.9996,34999586.13,0.0000,0.00,1846.5616,1846561632.71,1846.5616,1846561632.71,0.0000,0.00,2024-07-02 13:53:59,2698.9555,69443.8,69443792.6,0.00,Close,33.64,
568,1,5,,CCCV Chg,00:42:30,04:41:02,49.9977,53.9859,35.4162,35416248.89,35.4162,35416248.89,0.0000,0.00,1869.0540,1869053952.00,1869.0540,1869053952.00,0.0000,0.00,2024-07-02 13:54:29,2699.1698,78615.6,78615614.3,0.00,Close,34.04,
